temp,month,station_id
468R,Dec,USC00285728
392S,Jan,USC00286055
424C,Feb,USC00286055
505C,Mar,USC00286055
617C,Apr,USC00286055
717C,May,USC00286055
808C,Jun,USC00286055
856C,Jul,USC00286055
839C,Aug,USC00286055
773C,Sep,USC00286055
660C,Oct,USC00286055
554C,Nov,USC00286055
441C,Dec,USC00286055
364R,Jan,USC00286177
397R,Feb,USC00286177
483R,Mar,USC00286177
606R,Apr,USC00286177
711R,May,USC00286177
793R,Jun,USC00286177
838R,Jul,USC00286177
825R,Aug,USC00286177
746R,Sep,USC00286177
636R,Oct,USC00286177
525R,Nov,USC00286177
408R,Dec,USC00286177
433R,Jan,USC00286843
462R,Feb,USC00286843
549R,Mar,USC00286843
658R,Apr,USC00286843
755R,May,USC00286843
839R,Jun,USC00286843
876R,Jul,USC00286843
862R,Aug,USC00286843
800R,Sep,USC00286843
687R,Oct,USC00286843
584R,Nov,USC00286843
468R,Dec,USC00286843
370Q,Jan,USC00286979
408Q,Feb,USC00286979
492Q,Mar,USC00286979
617Q,Apr,USC00286979
718Q,May,USC00286979
805Q,Jun,USC00286979
849Q,Jul,USC00286979
833Q,Aug,USC00286979
763Q,Sep,USC00286979
646Q,Oct,USC00286979
535Q,Nov,USC00286979
414Q,Dec,USC00286979
393S,Jan,USC00287079
430S,Feb,USC00287079
524S,Mar,USC00287079
639S,Apr,USC00287079
739S,May,USC00287079
825S,Jun,USC00287079
869S,Jul,USC00287079
852S,Aug,USC00287079
779S,Sep,USC00287079
657S,Oct,USC00287079
547S,Nov,USC00287079
433S,Dec,USC00287079
384R,Jan,USC00287865
406R,Feb,USC00287865
482R,Mar,USC00287865
587R,Apr,USC00287865
692R,May,USC00287865
789R,Jun,USC00287865
831R,Jul,USC00287865
828R,Aug,USC00287865
766R,Sep,USC00287865
649R,Oct,USC00287865
542R,Nov,USC00287865
439R,Dec,USC00287865
408R,Jan,USC00287936
439R,Feb,USC00287936
519R,Mar,USC00287936
631R,Apr,USC00287936
728R,May,USC00287936
819R,Jun,USC00287936
864S,Jul,USC00287936
848S,Aug,USC00287936
784S,Sep,USC00287936
669S,Oct,USC00287936
564S,Nov,USC00287936
453S,Dec,USC00287936
377R,Jan,USC00288194
410R,Feb,USC00288194
496R,Mar,USC00288194
614R,Apr,USC00288194
715R,May,USC00288194
802R,Jun,USC00288194
849R,Jul,USC00288194
829R,Aug,USC00288194
758R,Sep,USC00288194
640R,Oct,USC00288194
537R,Nov,USC00288194
423R,Dec,USC00288194
341S,Jan,USC00288644
379S,Feb,USC00288644
468S,Mar,USC00288644
589S,Apr,USC00288644
698S,May,USC00288644
778S,Jun,USC00288644
823S,Jul,USC00288644
808S,Aug,USC00288644
731S,Sep,USC00288644
622S,Oct,USC00288644
509S,Nov,USC00288644
387S,Dec,USC00288644
338R,Jan,USC00288648
374R,Feb,USC00288648
463R,Mar,USC00288648
582R,Apr,USC00288648
685R,May,USC00288648
764R,Jun,USC00288648
815R,Jul,USC00288648
799R,Aug,USC00288648
722R,Sep,USC00288648
612R,Oct,USC00288648
498R,Nov,USC00288648
381R,Dec,USC00288648
411S,Jan,USC00288816
440S,Feb,USC00288816
509C,Mar,USC00288816
610S,Apr,USC00288816
711S,May,USC00288816
800S,Jun,USC00288816
850S,Jul,USC00288816
834S,Aug,USC00288816
770S,Sep,USC00288816
665S,Oct,USC00288816
565S,Nov,USC00288816
457S,Dec,USC00288816
405R,Jan,USC00288899
425R,Feb,USC00288899
501R,Mar,USC00288899
601R,Apr,USC00288899
706R,May,USC00288899
798R,Jun,USC00288899
847R,Jul,USC00288899
828R,Aug,USC00288899
762R,Sep,USC00288899
651R,Oct,USC00288899
549R,Nov,USC00288899
447R,Dec,USC00288899
365R,Jan,USC00289187
395R,Feb,USC00289187
473R,Mar,USC00289187
597R,Apr,USC00289187
695R,May,USC00289187
793R,Jun,USC00289187
836R,Jul,USC00289187
821R,Aug,USC00289187
744R,Sep,USC00289187
638R,Oct,USC00289187
528R,Nov,USC00289187
416R,Dec,USC00289187
377R,Jan,USC00289363
410R,Feb,USC00289363
497R,Mar,USC00289363
617R,Apr,USC00289363
717R,May,USC00289363
802R,Jun,USC00289363
858R,Jul,USC00289363
834R,Aug,USC00289363
763R,Sep,USC00289363
644R,Oct,USC00289363
542R,Nov,USC00289363
427R,Dec,USC00289363
411R,Jan,USC00289910
451R,Feb,USC00289910
534R,Mar,USC00289910
650R,Apr,USC00289910
749R,May,USC00289910
830R,Jun,USC00289910
875R,Jul,USC00289910
852R,Aug,USC00289910
784R,Sep,USC00289910
669R,Oct,USC00289910
561R,Nov,USC00289910
450R,Dec,USC00289910
420S,Jan,USC00290041
466S,Feb,USC00290041
547S,Mar,USC00290041
627S,Apr,USC00290041
726S,May,USC00290041
829S,Jun,USC00290041
872S,Jul,USC00290041
847S,Aug,USC00290041
778S,Sep,USC00290041
662S,Oct,USC00290041
532S,Nov,USC00290041
429S,Dec,USC00290041
561S,Jan,USC00290199
612R,Feb,USC00290199
681R,Mar,USC00290199
767S,Apr,USC00290199
857R,May,USC00290199
937R,Jun,USC00290199
934R,Jul,USC00290199
909R,Aug,USC00290199
859R,Sep,USC00290199
762R,Oct,USC00290199
648R,Nov,USC00290199
558R,Dec,USC00290199
460R,Jan,USC00290225
515R,Feb,USC00290225
596R,Mar,USC00290225
689R,Apr,USC00290225
786R,May,USC00290225
878R,Jun,USC00290225
894R,Jul,USC00290225
865R,Aug,USC00290225
797R,Sep,USC00290225
673R,Oct,USC00290225
544R,Nov,USC00290225
448R,Dec,USC00290225
503R,Jan,USC00290231
562R,Feb,USC00290231
634R,Mar,USC00290231
717R,Apr,USC00290231
801R,May,USC00290231
893R,Jun,USC00290231
914R,Jul,USC00290231
891R,Aug,USC00290231
824R,Sep,USC00290231
713R,Oct,USC00290231
590R,Nov,USC00290231
493R,Dec,USC00290231
451S,Jan,USC00290245
507C,Feb,USC00290245
586S,Mar,USC00290245
665S,Apr,USC00290245
761S,May,USC00290245
849S,Jun,USC00290245
880S,Jul,USC00290245
854S,Aug,USC00290245
795S,Sep,USC00290245
687C,Oct,USC00290245
554S,Nov,USC00290245
448R,Dec,USC00290245
552R,Jan,USC00290268
607R,Feb,USC00290268
676R,Mar,USC00290268
757R,Apr,USC00290268
849R,May,USC00290268
929R,Jun,USC00290268
930R,Jul,USC00290268
898R,Aug,USC00290268
848R,Sep,USC00290268
756R,Oct,USC00290268
637R,Nov,USC00290268
542R,Dec,USC00290268
492S,Jan,USC00290377
525S,Feb,USC00290377
602S,Mar,USC00290377
689S,Apr,USC00290377
775S,May,USC00290377
868S,Jun,USC00290377
907S,Jul,USC00290377
882S,Aug,USC00290377
813S,Sep,USC00290377
708S,Oct,USC00290377
591S,Nov,USC00290377
483S,Dec,USC00290377
379R,Jan,USC00290407
395R,Feb,USC00290407
450R,Mar,USC00290407
545R,Apr,USC00290407
645R,May,USC00290407
736R,Jun,USC00290407
774R,Jul,USC00290407
749R,Aug,USC00290407
685R,Sep,USC00290407
583R,Oct,USC00290407
463R,Nov,USC00290407
370R,Dec,USC00290407
566S,Jan,USC00290417
614S,Feb,USC00290417
681S,Mar,USC00290417
765S,Apr,USC00290417
861S,May,USC00290417
940S,Jun,USC00290417
931S,Jul,USC00290417
900S,Aug,USC00290417
867S,Sep,USC00290417
775S,Oct,USC00290417
655S,Nov,USC00290417
562S,Dec,USC00290417
587R,Jan,USC00290426
638R,Feb,USC00290426
691R,Mar,USC00290426
765R,Apr,USC00290426
858R,May,USC00290426
932R,Jun,USC00290426
919R,Jul,USC00290426
884R,Aug,USC00290426
866R,Sep,USC00290426
778R,Oct,USC00290426
677R,Nov,USC00290426
587R,Dec,USC00290426
535R,Jan,USC00290525
580R,Feb,USC00290525
654R,Mar,USC00290525
739R,Apr,USC00290525
814R,May,USC00290525
902R,Jun,USC00290525
918R,Jul,USC00290525
906R,Aug,USC00290525
837R,Sep,USC00290525
745R,Oct,USC00290525
628R,Nov,USC00290525
532R,Dec,USC00290525
573C,Jan,USC00290600
625C,Feb,USC00290600
697C,Mar,USC00290600
780C,Apr,USC00290600
867S,May,USC00290600
939C,Jun,USC00290600
941C,Jul,USC00290600
926C,Aug,USC00290600
865C,Sep,USC00290600
774C,Oct,USC00290600
664C,Nov,USC00290600
569C,Dec,USC00290600
480S,Jan,USC00290640
518C,Feb,USC00290640
578S,Mar,USC00290640
657S,Apr,USC00290640
749S,May,USC00290640
838S,Jun,USC00290640
845S,Jul,USC00290640
817S,Aug,USC00290640
775S,Sep,USC00290640
680C,Oct,USC00290640
573C,Nov,USC00290640
484S,Dec,USC00290640
438S,Jan,USC00290692
499S,Feb,USC00290692
596S,Mar,USC00290692
683C,Apr,USC00290692
778C,May,USC00290692
872C,Jun,USC00290692
912S,Jul,USC00290692
882C,Aug,USC00290692
812C,Sep,USC00290692
687S,Oct,USC00290692
545S,Nov,USC00290692
438C,Dec,USC00290692
543R,Jan,USC00290858
589R,Feb,USC00290858
658R,Mar,USC00290858
747S,Apr,USC00290858
824R,May,USC00290858
908R,Jun,USC00290858
929S,Jul,USC00290858
905R,Aug,USC00290858
847R,Sep,USC00290858
751S,Oct,USC00290858
637S,Nov,USC00290858
508R,Dec,USC00290858
513S,Jan,USC00290915
581S,Feb,USC00290915
661S,Mar,USC00290915
748S,Apr,USC00290915
839S,May,USC00290915
929S,Jun,USC00290915
944S,Jul,USC00290915
911R,Aug,USC00290915
849R,Sep,USC00290915
739S,Oct,USC00290915
608S,Nov,USC00290915
507S,Dec,USC00290915
506S,Jan,USC00290983
560S,Feb,USC00290983
634S,Mar,USC00290983
715S,Apr,USC00290983
808S,May,USC00290983
895S,Jun,USC00290983
901S,Jul,USC00290983
872S,Aug,USC00290983
820S,Sep,USC00290983
718S,Oct,USC00290983
594S,Nov,USC00290983
502S,Dec,USC00290983
572R,Jan,USC00290992
623S,Feb,USC00290992
702S,Mar,USC00290992
787S,Apr,USC00290992
872S,May,USC00290992
949S,Jun,USC00290992
957S,Jul,USC00290992
939S,Aug,USC00290992
877S,Sep,USC00290992
775S,Oct,USC00290992
664S,Nov,USC00290992
564S,Dec,USC00290992
440S,Jan,USC00291063
502S,Feb,USC00291063
601S,Mar,USC00291063
686S,Apr,USC00291063
790S,May,USC00291063
885S,Jun,USC00291063
920S,Jul,USC00291063
889S,Aug,USC00291063
820S,Sep,USC00291063
700S,Oct,USC00291063
555S,Nov,USC00291063
442S,Dec,USC00291063
563S,Jan,USC00291138
623S,Feb,USC00291138
695S,Mar,USC00291138
773S,Apr,USC00291138
866S,May,USC00291138
952S,Jun,USC00291138
961S,Jul,USC00291138
933S,Aug,USC00291138
881S,Sep,USC00291138
782S,Oct,USC00291138
665R,Nov,USC00291138
559S,Dec,USC00291138
576R,Jan,USC00291153
624R,Feb,USC00291153
702R,Mar,USC00291153
789R,Apr,USC00291153
871R,May,USC00291153
940R,Jun,USC00291153
942R,Jul,USC00291153
928R,Aug,USC00291153
863R,Sep,USC00291153
772R,Oct,USC00291153
661R,Nov,USC00291153
567R,Dec,USC00291153
372R,Jan,USC00291180
393R,Feb,USC00291180
464R,Mar,USC00291180
553R,Apr,USC00291180
658R,May,USC00291180
757R,Jun,USC00291180
795R,Jul,USC00291180
769R,Aug,USC00291180
700R,Sep,USC00291180
596R,Oct,USC00291180
462R,Nov,USC00291180
370R,Dec,USC00291180
576C,Jan,USC00291286
629C,Feb,USC00291286
695C,Mar,USC00291286
775C,Apr,USC00291286
864S,May,USC00291286
956S,Jun,USC00291286
961S,Jul,USC00291286
929C,Aug,USC00291286
880C,Sep,USC00291286
786S,Oct,USC00291286
669S,Nov,USC00291286
573C,Dec,USC00291286
494R,Jan,USC00291332
541R,Feb,USC00291332
619R,Mar,USC00291332
705R,Apr,USC00291332
802R,May,USC00291332
879R,Jun,USC00291332
896R,Jul,USC00291332
870R,Aug,USC00291332
814R,Sep,USC00291332
706R,Oct,USC00291332
589R,Nov,USC00291332
491R,Dec,USC00291332
492C,Jan,USC00291440
529C,Feb,USC00291440
594S,Mar,USC00291440
676S,Apr,USC00291440
761S,May,USC00291440
843S,Jun,USC00291440
834S,Jul,USC00291440
809S,Aug,USC00291440
764S,Sep,USC00291440
682S,Oct,USC00291440
574S,Nov,USC00291440
491S,Dec,USC00291440
540Q,Jan,USC00291445
592Q,Feb,USC00291445
656Q,Mar,USC00291445
745Q,Apr,USC00291445
831Q,May,USC00291445
913Q,Jun,USC00291445
917Q,Jul,USC00291445
896Q,Aug,USC00291445
846Q,Sep,USC00291445
753Q,Oct,USC00291445
639Q,Nov,USC00291445
534Q,Dec,USC00291445
445R,Jan,USC00291450
474R,Feb,USC00291450
537R,Mar,USC00291450
625R,Apr,USC00291450
709R,May,USC00291450
787R,Jun,USC00291450
830R,Jul,USC00291450
805R,Aug,USC00291450
743R,Sep,USC00291450
643R,Oct,USC00291450
530R,Nov,USC00291450
439R,Dec,USC00291450
575C,Jan,USC00291469
627C,Feb,USC00291469
702C,Mar,USC00291469
785C,Apr,USC00291469
869S,May,USC00291469
944S,Jun,USC00291469
946S,Jul,USC00291469
931S,Aug,USC00291469
870C,Sep,USC00291469
781S,Oct,USC00291469
671S,Nov,USC00291469
575S,Dec,USC00291469
564S,Jan,USC00291480
603S,Feb,USC00291480
672S,Mar,USC00291480
751S,Apr,USC00291480
837S,May,USC00291480
909S,Jun,USC00291480
908S,Jul,USC00291480
892S,Aug,USC00291480
833S,Sep,USC00291480
750S,Oct,USC00291480
650S,Nov,USC00291480
570S,Dec,USC00291480
510S,Jan,USC00291515
562S,Feb,USC00291515
631S,Mar,USC00291515
719S,Apr,USC00291515
810S,May,USC00291515
891S,Jun,USC00291515
891S,Jul,USC00291515
867S,Aug,USC00291515
818C,Sep,USC00291515
718C,Oct,USC00291515
595S,Nov,USC00291515
503S,Dec,USC00291515
368C,Jan,USC00291630
414S,Feb,USC00291630
506S,Mar,USC00291630
608S,Apr,USC00291630
690S,May,USC00291630
783S,Jun,USC00291630
819S,Jul,USC00291630
794S,Aug,USC00291630
739S,Sep,USC00291630
633S,Oct,USC00291630
498S,Nov,USC00291630
379S,Dec,USC00291630
436C,Jan,USC00291647
491S,Feb,USC00291647
580C,Mar,USC00291647
667S,Apr,USC00291647
767S,May,USC00291647
863C,Jun,USC00291647
898C,Jul,USC00291647
869S,Aug,USC00291647
803C,Sep,USC00291647
681C,Oct,USC00291647
545C,Nov,USC00291647
440S,Dec,USC00291647
387C,Jan,USC00291664
416C,Feb,USC00291664
484S,Mar,USC00291664
570C,Apr,USC00291664
664C,May,USC00291664
767C,Jun,USC00291664
809C,Jul,USC00291664
782C,Aug,USC00291664
720C,Sep,USC00291664
612C,Oct,USC00291664
478C,Nov,USC00291664
387C,Dec,USC00291664
583Q,Jan,USC00291721
631Q,Feb,USC00291721
701Q,Mar,USC00291721
788Q,Apr,USC00291721
884Q,May,USC00291721
959Q,Jun,USC00291721
955Q,Jul,USC00291721
931Q,Aug,USC00291721
884Q,Sep,USC00291721
791Q,Oct,USC00291721
672Q,Nov,USC00291721
571Q,Dec,USC00291721
471S,Jan,USC00291813
493S,Feb,USC00291813
564S,Mar,USC00291813
645C,Apr,USC00291813
727S,May,USC00291813
808C,Jun,USC00291813
835C,Jul,USC00291813
807S,Aug,USC00291813
762S,Sep,USC00291813
673S,Oct,USC00291813
552C,Nov,USC00291813
466C,Dec,USC00291813
563R,Jan,USC00291840
595R,Feb,USC00291840
667R,Mar,USC00291840
756R,Apr,USC00291840
824R,May,USC00291840
906R,Jun,USC00291840
906R,Jul,USC00291840
882R,Aug,USC00291840
841R,Sep,USC00291840
748R,Oct,USC00291840
644R,Nov,USC00291840
547R,Dec,USC00291840
481Q,Jan,USC00291883
516Q,Feb,USC00291883
588Q,Mar,USC00291883
677Q,Apr,USC00291883
757Q,May,USC00291883
842Q,Jun,USC00291883
883Q,Jul,USC00291883
866Q,Aug,USC00291883
800Q,Sep,USC00291883
694Q,Oct,USC00291883
583Q,Nov,USC00291883
481Q,Dec,USC00291883
551C,Jan,USC00291910
591C,Feb,USC00291910
652C,Mar,USC00291910
729C,Apr,USC00291910
815S,May,USC00291910
901C,Jun,USC00291910
903C,Jul,USC00291910
877C,Aug,USC00291910
837C,Sep,USC00291910
743C,Oct,USC00291910
631C,Nov,USC00291910
541S,Dec,USC00291910
435S,Jan,USC00291918
473R,Feb,USC00291918
542R,Mar,USC00291918
623R,Apr,USC00291918
717R,May,USC00291918
815R,Jun,USC00291918
833R,Jul,USC00291918
809R,Aug,USC00291918
750R,Sep,USC00291918
645R,Oct,USC00291918
531R,Nov,USC00291918
431R,Dec,USC00291918
422R,Jan,USC00291931
441R,Feb,USC00291931
496R,Mar,USC00291931
571R,Apr,USC00291931
652R,May,USC00291931
735R,Jun,USC00291931
710R,Jul,USC00291931
696R,Aug,USC00291931
665R,Sep,USC00291931
594R,Oct,USC00291931
498R,Nov,USC00291931
425R,Dec,USC00291931
515S,Jan,USC00291939
559S,Feb,USC00291939
632S,Mar,USC00291939
716S,Apr,USC00291939
806S,May,USC00291939
887S,Jun,USC00291939
907S,Jul,USC00291939
889S,Aug,USC00291939
828S,Sep,USC00291939
725S,Oct,USC00291939
610S,Nov,USC00291939
513S,Dec,USC00291939
513C,Jan,USC00291963
558C,Feb,USC00291963
639S,Mar,USC00291963
725S,Apr,USC00291963
808C,May,USC00291963
894C,Jun,USC00291963
910S,Jul,USC00291963
890S,Aug,USC00291963
831C,Sep,USC00291963
727S,Oct,USC00291963
611S,Nov,USC00291963
506S,Dec,USC00291963
476S,Jan,USC00291982
527S,Feb,USC00291982
604S,Mar,USC00291982
687S,Apr,USC00291982
786S,May,USC00291982
886S,Jun,USC00291982
914S,Jul,USC00291982
887S,Aug,USC00291982
825S,Sep,USC00291982
707S,Oct,USC00291982
576S,Nov,USC00291982
473S,Dec,USC00291982
537S,Jan,USC00292030
577C,Feb,USC00292030
651C,Mar,USC00292030
730S,Apr,USC00292030
820C,May,USC00292030
912C,Jun,USC00292030
945C,Jul,USC00292030
921C,Aug,USC00292030
853C,Sep,USC00292030
747C,Oct,USC00292030
631C,Nov,USC00292030
526S,Dec,USC00292030
453R,Jan,USC00292095
480R,Feb,USC00292095
548R,Mar,USC00292095
630R,Apr,USC00292095
719R,May,USC00292095
814R,Jun,USC00292095
830R,Jul,USC00292095
805R,Aug,USC00292095
747R,Sep,USC00292095
648R,Oct,USC00292095
535R,Nov,USC00292095
443R,Dec,USC00292095
440R,Jan,USC00292096
489R,Feb,USC00292096
560R,Mar,USC00292096
637R,Apr,USC00292096
715R,May,USC00292096
821R,Jun,USC00292096
815R,Jul,USC00292096
794R,Aug,USC00292096
739R,Sep,USC00292096
649R,Oct,USC00292096
529R,Nov,USC00292096
456R,Dec,USC00292096
483R,Jan,USC00292100
541R,Feb,USC00292100
621R,Mar,USC00292100
708R,Apr,USC00292100
803R,May,USC00292100
889R,Jun,USC00292100
908R,Jul,USC00292100
881R,Aug,USC00292100
818R,Sep,USC00292100
705R,Oct,USC00292100
574R,Nov,USC00292100
475R,Dec,USC00292100
547R,Jan,USC00292207
592R,Feb,USC00292207
668R,Mar,USC00292207
745R,Apr,USC00292207
834R,May,USC00292207
917R,Jun,USC00292207
916R,Jul,USC00292207
901R,Aug,USC00292207
837R,Sep,USC00292207
748R,Oct,USC00292207
632R,Nov,USC00292207
540R,Dec,USC00292207
437R,Jan,USC00292241
467R,Feb,USC00292241
550R,Mar,USC00292241
638R,Apr,USC00292241
727R,May,USC00292241
826S,Jun,USC00292241
858S,Jul,USC00292241
829S,Aug,USC00292241
771S,Sep,USC00292241
655S,Oct,USC00292241
530S,Nov,USC00292241
434R,Dec,USC00292241
476C,Jan,USC00292250
525C,Feb,USC00292250
596C,Mar,USC00292250
677C,Apr,USC00292250
772S,May,USC00292250
869C,Jun,USC00292250
891C,Jul,USC00292250
858C,Aug,USC00292250
800C,Sep,USC00292250
691C,Oct,USC00292250
569C,Nov,USC00292250
474C,Dec,USC00292250
579Q,Jan,USC00292365
625Q,Feb,USC00292365
694Q,Mar,USC00292365
782Q,Apr,USC00292365
861Q,May,USC00292365
925Q,Jun,USC00292365
910Q,Jul,USC00292365
896Q,Aug,USC00292365
854Q,Sep,USC00292365
774Q,Oct,USC00292365
669Q,Nov,USC00292365
573Q,Dec,USC00292365
581S,Jan,USC00292436
632S,Feb,USC00292436
704S,Mar,USC00292436
786S,Apr,USC00292436
873S,May,USC00292436
953R,Jun,USC00292436
946S,Jul,USC00292436
919S,Aug,USC00292436
878S,Sep,USC00292436
783S,Oct,USC00292436
665S,Nov,USC00292436
572S,Dec,USC00292436
457R,Jan,USC00292453
483R,Feb,USC00292453
560R,Mar,USC00292453
651R,Apr,USC00292453
728R,May,USC00292453
815R,Jun,USC00292453
847R,Jul,USC00292453
824R,Aug,USC00292453
771R,Sep,USC00292453
671R,Oct,USC00292453
543R,Nov,USC00292453
447R,Dec,USC00292453
535C,Jan,USC00292510
574C,Feb,USC00292510
646C,Mar,USC00292510
728C,Apr,USC00292510
806C,May,USC00292510
890C,Jun,USC00292510
911C,Jul,USC00292510
890C,Aug,USC00292510
835C,Sep,USC00292510
736C,Oct,USC00292510
622C,Nov,USC00292510
531C,Dec,USC00292510
430C,Jan,USC00292608
467C,Feb,USC00292608
550C,Mar,USC00292608
634C,Apr,USC00292608
728C,May,USC00292608
823C,Jun,USC00292608
865S,Jul,USC00292608
838C,Aug,USC00292608
772C,Sep,USC00292608
665S,Oct,USC00292608
528C,Nov,USC00292608
430C,Dec,USC00292608
381S,Jan,USC00292700
412S,Feb,USC00292700
474S,Mar,USC00292700
554S,Apr,USC00292700
653S,May,USC00292700
748S,Jun,USC00292700
782S,Jul,USC00292700
759S,Aug,USC00292700
706S,Sep,USC00292700
605S,Oct,USC00292700
485S,Nov,USC00292700
390S,Dec,USC00292700
427C,Jan,USC00292785
462S,Feb,USC00292785
533C,Mar,USC00292785
624C,Apr,USC00292785
719C,May,USC00292785
814C,Jun,USC00292785
832C,Jul,USC00292785
803C,Aug,USC00292785
752C,Sep,USC00292785
647C,Oct,USC00292785
521S,Nov,USC00292785
433C,Dec,USC00292785
431R,Jan,USC00292820
475S,Feb,USC00292820
556S,Mar,USC00292820
650S,Apr,USC00292820
736S,May,USC00292820
822S,Jun,USC00292820
860S,Jul,USC00292820
833S,Aug,USC00292820
776S,Sep,USC00292820
669S,Oct,USC00292820
526S,Nov,USC00292820
430R,Dec,USC00292820
419C,Jan,USC00292837
455C,Feb,USC00292837
529C,Mar,USC00292837
612C,Apr,USC00292837
714C,May,USC00292837
818C,Jun,USC00292837
860C,Jul,USC00292837
830S,Aug,USC00292837
765C,Sep,USC00292837
653C,Oct,USC00292837
521C,Nov,USC00292837
424C,Dec,USC00292837
562C,Jan,USC00292848
619S,Feb,USC00292848
686C,Mar,USC00292848
774S,Apr,USC00292848
866S,May,USC00292848
955S,Jun,USC00292848
957C,Jul,USC00292848
927S,Aug,USC00292848
876S,Sep,USC00292848
776S,Oct,USC00292848
656C,Nov,USC00292848
555C,Dec,USC00292848
534S,Jan,USC00292854
586S,Feb,USC00292854
666S,Mar,USC00292854
754S,Apr,USC00292854
837S,May,USC00292854
910S,Jun,USC00292854
916S,Jul,USC00292854
897S,Aug,USC00292854
843S,Sep,USC00292854
745S,Oct,USC00292854
626S,Nov,USC00292854
533S,Dec,USC00292854
534S,Jan,USC00292865
569S,Feb,USC00292865
622S,Mar,USC00292865
696S,Apr,USC00292865
768S,May,USC00292865
835S,Jun,USC00292865
829S,Jul,USC00292865
810S,Aug,USC00292865
770S,Sep,USC00292865
699S,Oct,USC00292865
608C,Nov,USC00292865
538S,Dec,USC00292865
469S,Jan,USC00293031
525R,Feb,USC00293031
607S,Mar,USC00293031
688S,Apr,USC00293031
776R,May,USC00293031
871S,Jun,USC00293031
901R,Jul,USC00293031
873R,Aug,USC00293031
810R,Sep,USC00293031
703S,Oct,USC00293031
580S,Nov,USC00293031
466S,Dec,USC00293031
465S,Jan,USC00293060
516S,Feb,USC00293060
590S,Mar,USC00293060
671S,Apr,USC00293060
767S,May,USC00293060
862S,Jun,USC00293060
882S,Jul,USC00293060
855S,Aug,USC00293060
797S,Sep,USC00293060
689S,Oct,USC00293060
568S,Nov,USC00293060
465C,Dec,USC00293060
408S,Jan,USC00293142
468C,Feb,USC00293142
561S,Mar,USC00293142
647C,Apr,USC00293142
748S,May,USC00293142
851C,Jun,USC00293142
896C,Jul,USC00293142
865C,Aug,USC00293142
791C,Sep,USC00293142
664C,Oct,USC00293142
522C,Nov,USC00293142
412C,Dec,USC00293142
564C,Jan,USC00293157
599C,Feb,USC00293157
662C,Mar,USC00293157
745C,Apr,USC00293157
828C,May,USC00293157
910S,Jun,USC00293157
907S,Jul,USC00293157
873S,Aug,USC00293157
838S,Sep,USC00293157
748S,Oct,USC00293157
640S,Nov,USC00293157
556S,Dec,USC00293157
465S,Jan,USC00293180
506S,Feb,USC00293180
573S,Mar,USC00293180
660S,Apr,USC00293180
755S,May,USC00293180
848S,Jun,USC00293180
865S,Jul,USC00293180
831S,Aug,USC00293180
784S,Sep,USC00293180
680R,Oct,USC00293180
555R,Nov,USC00293180
469R,Dec,USC00293180
550S,Jan,USC00293265
585S,Feb,USC00293265
643S,Mar,USC00293265
722S,Apr,USC00293265
805S,May,USC00293265
893S,Jun,USC00293265
884S,Jul,USC00293265
861S,Aug,USC00293265
823S,Sep,USC00293265
733S,Oct,USC00293265
624S,Nov,USC00293265
546S,Dec,USC00293265
542C,Jan,USC00293294
589C,Feb,USC00293294
660C,Mar,USC00293294
736C,Apr,USC00293294
813C,May,USC00293294
892C,Jun,USC00293294
911S,Jul,USC00293294
891S,Aug,USC00293294
831C,Sep,USC00293294
735C,Oct,USC00293294
633S,Nov,USC00293294
537S,Dec,USC00293294
549Q,Jan,USC00293296
598Q,Feb,USC00293296
677Q,Mar,USC00293296
762Q,Apr,USC00293296
854Q,May,USC00293296
921Q,Jun,USC00293296
935Q,Jul,USC00293296
917Q,Aug,USC00293296
848Q,Sep,USC00293296
753Q,Oct,USC00293296
630Q,Nov,USC00293296
543Q,Dec,USC00293296
431S,Jan,USC00293340
496S,Feb,USC00293340
591S,Mar,USC00293340
676S,Apr,USC00293340
779S,May,USC00293340
874S,Jun,USC00293340
919S,Jul,USC00293340
890S,Aug,USC00293340
816S,Sep,USC00293340
691S,Oct,USC00293340
541S,Nov,USC00293340
434S,Dec,USC00293340
569R,Jan,USC00293368
612R,Feb,USC00293368
683R,Mar,USC00293368
773R,Apr,USC00293368
869R,May,USC00293368
955R,Jun,USC00293368
944R,Jul,USC00293368
918R,Aug,USC00293368
871R,Sep,USC00293368
783R,Oct,USC00293368
660R,Nov,USC00293368
558R,Dec,USC00293368
432Q,Jan,USC00293428
478Q,Feb,USC00293428
572Q,Mar,USC00293428
659Q,Apr,USC00293428
745Q,May,USC00293428
844Q,Jun,USC00293428
882Q,Jul,USC00293428
854Q,Aug,USC00293428
791Q,Sep,USC00293428
683Q,Oct,USC00293428
547Q,Nov,USC00293428
440Q,Dec,USC00293428
435S,Jan,USC00293488
445S,Feb,USC00293488
490S,Mar,USC00293488
556S,Apr,USC00293488
645S,May,USC00293488
732S,Jun,USC00293488
752S,Jul,USC00293488
729S,Aug,USC00293488
